"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","cumIncidence","cumIncidence_U","cumIncidence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-07-04,15491,34,6415,14128.4285714286,30.4285714285714,4553.57142857143,454.571428571428,0.857142857142854,511.571428571428,NA,13102.616875621,18123.8852738894,566.537362770989,283,18626.4694093675,10834.9541819918,25677.9016437997,14598.3720122818,99,57.60677188915,789.093736142928,459.16305916306,0.219482280033568,0.461668509005787,0.18759774455747,0.457384001457194,80.2367960955077,3.54648274018537,0.0633509239191255,0.08975552255248,0.0510277096062574,4.41919003179144,80.2367960955077,3.54648274018537
2020-07-05,15784,34,6547,14558.7142857143,31.2857142857143,5058.42857142857,430.285714285716,0.857142857142858,504.857142857143,NA,13344.8719302245,18661.1403284929,537.255054603429,294.142857142858,19079.7776872631,10974.5862166238,26426.2099216954,15033.0040469138,99,57.50112981454,748.308277895634,434.632034632035,0.215408008109478,0.435916319990446,0.182196797202617,0.429336630812286,80.0896539918692,3.28459082254496,0.0652288658490703,0.0923711880162928,0.052546939095006,4.10036452796735,80.0896539918692,3.28459082254496
2020-07-06,15964,35,6811,14946.7142857143,32.1428571428571,5583.71428571429,388,0.857142857142861,525.285714285714,NA,13547.3619126276,19146.4874537531,485.347125260254,282,19472.9295802878,11083.6482656859,27102.2189575772,15424.923238833,99,57.3956825139,676.009035881809,391.919191919193,0.219243297419193,0.40956749672346,0.182801153916821,0.412809731149261,79.9427831764631,2.9080413173526,0.066925366811313,0.0947341359357705,0.0539168684746345,3.63695603673051,79.9427831764631,2.9080413173526
2020-07-07,16168,35,7499,15318.7142857143,33,6198.71428571429,372,0.857142857142854,615,NA,13706.2637745683,19612.6750299795,466.187576226428,306.428571428571,19814.9667887987,11152.1201271577,27751.5418803738,15800.6808145906,99,57.2904462386491,649.322922796582,375.757575757576,0.216476991588323,0.398839738941262,0.178456023701508,0.387384126829475,79.7962062848539,2.74645386394397,0.0685548967507962,0.0970038041917428,0.0552303059210825,3.44116868828825,79.7962062848539,2.74645386394397
2020-07-08,16423,35,7752,15658.2857142857,33.7142857142857,6641,339.571428571428,0.714285714285715,442.285714285715,NA,13832.7364031893,20039.0048014577,426.329771478184,299.142857142858,20108.9171762326,11195.264427302,28345.3494106649,16143.6822575921,99,57.1854365681342,593.807530291113,343.001443001443,0.213115752298606,0.39179878808002,0.174659372293049,0.364488318842153,79.6499450165194,2.4779763133129,0.0700451061903959,0.0990794218148731,0.0564292463243877,3.11047400290975,79.6499450165194,2.4779763133129
2020-07-09,16531,35,7891,15945.7142857143,34.2857142857143,7008.28571428571,287.428571428572,0.571428571428569,367.285714285715,NA,13864.1206382739,20400.5318936851,361.527092227388,329.571428571428,20282.3223331647,11155.4534604911,28848.8974247398,16434.0141479239,99,57.0806682569473,503.548014074957,290.331890331889,0.211723428709697,0.379855021999937,0.171564154221068,0.344136885489571,79.5040199221894,2.07829849233629,0.0713088018587522,0.100839542862166,0.0574440835525956,2.61356163878055,79.5040199221894,2.07829849233629
2020-07-10,16649,35,8011,16144.2857142857,34.7142857142857,7275.14285714286,198.571428571428,0.428571428571431,266.857142857142,NA,13764.7701145708,20650.7527985534,250.220904868322,349.142857142858,20281.2676338658,11006.4592324968,29197.4141540123,16634.5913485011,99,56.9761540531881,348.516729272491,200.577200577201,0.210222836206379,0.363082164148998,0.169485346812402,0.325463391266564,79.3584487578782,1.43255667082712,0.0721834336094908,0.1020577616087,0.0581451887947471,1.80480905638942,79.3584487578782,1.43255667082712
2020-07-11,16719,38,8442,16319.7142857143,35.2857142857143,7564.71428571429,175.428571428572,0.571428571428569,289.571428571428,NA,13628.6623620275,20872.2164745816,221.463676028154,357,20232.1588258041,10826.088381126,29505.876774522,16811.7919257017,99,56.8719059504484,308.462620509719,177.20057720058,0.22728632095221,0.3493981016508,0.182060204512907,0.334328946433663,79.2132482286945,1.27473644913316,0.0729575462392547,0.103135973686767,0.0587645824906911,1.60891663416683,79.2132482286945,1.27473644913316
2020-07-12,16801,38,8589,16465,35.8571428571429,7856.42857142857,145.285714285714,0.571428571428569,291.714285714286,NA,13410.8377309122,21055.9632720378,183.746797456188,401,20086.5165846738,10571.2701993078,29761.8059619631,16958.545172455,99,56.7679348097619,255.929187441096,146.753246753247,0.226177013273019,0.33423884095025,0.180471439416233,0.317014504219875,79.068433462279,1.0662536302642,0.0735998218446294,0.104030558387411,0.059277549419661,1.3482379457,79.068433462279,1.0662536302642
2020-07-13,16945,38,10294,16605.1428571429,36.2857142857143,8354,140.142857142859,0.428571428571431,497.571428571428,NA,13126.8331146644,21233.5300843614,177.566812323617,461.142857142858,19872.2666366594,10251.2572122948,30009.1274425202,17100.1036140134,99,56.6642480172712,247.321480557093,141.558441558445,0.224254942460903,0.325082550490184,0.178962234960579,0.302373554857704,78.9240147463182,1.04522103626746,0.0742204956928733,0.104895055379175,0.0597723582272514,1.32405458843427,78.9240147463182,1.04522103626746
2020-07-14,17061,38,10328,16732.7142857143,36.7142857142857,8758.14285714286,127.571428571428,0.428571428571431,404.142857142857,NA,12830.3383170241,21395.4638581496,161.933773788202,458,19639.3852841138,9921.68866972629,30234.6746614031,17228.9636428734,99,56.5608519596316,225.547218882908,128.860028860028,0.222730203387844,0.312329100078994,0.177607740836737,0.288359417358805,78.780000976377,0.972051555782984,0.0747865252184504,0.1056834417813,0.0602227805159143,1.23360884056109,78.780000976377,0.972051555782984
2020-07-15,17177,39,11025,16840.4285714286,37.2857142857143,9225.71428571429,107.714285714286,0.571428571428569,467.571428571429,NA,12500.3159583937,21532.4414995192,136.977641369594,466.428571428571,19363.1726988532,9563.4909785286,30425.4620761426,17337.7659516758,99,56.4577521328601,190.787414739443,108.802308802311,0.227047796472027,0.302914243933011,0.181122052512581,0.282014554149953,78.6363998075062,0.839718943237292,0.0752653221213158,0.106350327430444,0.060603092280362,1.06760740040537,78.6363998075062,0.839718943237292
2020-07-16,17344,39,11249,16956.5714285714,37.8571428571429,9705.42857142857,116.142857142855,0.571428571428569,479.714285714284,NA,12181.7100036835,21680.4069733804,147.965473861233,466,19102.6929356545,9214.23556727319,30631.5537415153,17455.0819689918,99,56.3549510519187,206.091665372678,117.316017316018,0.224861623616236,0.296407319583016,0.17988592210416,0.269174644004667,78.4932147426363,0.929337522877799,0.0757825263154267,0.107070708144407,0.0610131631881815,1.18369387104874,78.4932147426363,0.929337522877799
2020-07-17,17445,40,11534,17070.2857142857,38.5714285714286,10208.7142857143,113.714285714286,0.714285714285715,503.285714285716,NA,11847.9883256207,21825.5424381749,145.135464794432,478.142857142857,18825.9857191522,8850.24133927896,30833.7036678702,17569.9448838547,99,56.2524497360563,202.149926354938,114.862914862915,0.229292060762396,0.291149068322981,0.183271504537896,0.264214849232269,78.350447201414,0.933710089857399,0.0762898383872706,0.107777310752581,0.0614146594275719,1.19142111206511,78.350447201414,0.933710089857399
2020-07-18,17502,40,11637,17182.1428571429,38.8571428571429,10665.1428571429,111.857142857145,0.285714285714285,456.428571428571,NA,11490.1562028109,21968.5674582221,143.025020047287,500.571428571429,18524.3389988505,8462.37120940883,31032.9140904256,17682.9318968417,99,56.1502462683836,199.210422555399,112.987012987014,0.228545309107531,0.286472595525972,0.182078326573039,0.253942306342008,78.2080945139264,0.944339177635984,0.0767897735295771,0.108473638506398,0.0618095985675753,1.20716712505533,78.2080945139264,0.944339177635984
2020-07-19,17658,40,11695,17304.5714285714,39.1428571428571,11108.8571428571,122.428571428569,0.285714285714292,443.714285714286,NA,11139.9829023427,22125.394157754,156.826699531855,506.714285714284,18235.7728999356,8079.03643307405,31251.3479915107,17806.5971205069,99,56.0483381106884,218.433901085147,123.665223665223,0.226526220410012,0.278676186407925,0.180787739711212,0.244811249466233,78.0661531448596,1.06578549639419,0.0773379515918628,0.109237160744587,0.0622418627348587,1.36487874284503,78.0661531448596,1.06578549639419
2020-07-20,17844,40,11868,17433,39.4285714285714,11333.7142857143,128.428571428572,0.285714285714285,224.857142857143,NA,10831.5084809724,22290.2054506694,164.811292915387,473,17992.0423172816,7735.47654851417,31480.9031231424,17936.3229502328,99,55.9467220426361,229.55513163166,129.72582972583,0.224164985429276,0.271565338029971,0.179451015328344,0.236202467043152,77.9246186088154,1.1531727662987,0.0779140393081947,0.1100395565587,0.0626953113770848,1.47945732376956,77.9246186088154,1.1531727662987
