"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","cumIncidence","cumIncidence_U","cumIncidence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-07-18,47893,4396,NA,47642.7142857143,4378.85714285714,NA,86.5714285714275,6.85714285714312,NA,NA,10676.1119092575,668677.765588911,527.380855537136,279.528138528229,10676.1119092575,5321.2026903946,1117275.41589167,331866.618372457,33.0794232712292,13.8277370247017,626.070834416198,261.70779297332,9.17879439584073,9.41406273994312,0.657416804659027,0.672318230860306,16.4153529015123,0.829480361539991,18.7552296796558,31.3376010372143,9.30827219162039,5.05390489766679,16.4153529015123,0.829480361539991
2020-07-19,47893,4396,NA,47729.2857142857,4385.71428571429,NA,86.5714285714348,6.85714285714221,NA,NA,10908.477915694,669196.516876733,518.751287821913,279.528138528229,10908.477915694,5433.99334020528,1117891.24228773,332124.043823557,33.6297084074807,14.0577651630491,615.826396069024,257.425451099582,9.17879439584073,9.41706236733292,0.656907184830693,0.670618347607962,16.6884267285243,0.810763093996088,18.7697797365747,31.3548738793745,9.31549252061774,4.85899072837643,16.6884267285243,0.810763093996088
2020-07-20,48055,4406,NA,47807.1428571429,4390.71428571429,NA,77.8571428571377,5,NA,NA,10652.8902903404,669655.500679951,458.983803217765,709.571428571362,10652.8902903404,5307.01645200612,1118745.5596612,332351.810222146,34.182892357858,14.2890050528557,854.31737346272,227.766398589243,9.16866090937467,9.41284201370811,0.657950243897984,0.670672135145159,16.9629390648017,0.713625278693193,18.7826534211678,31.3788359720044,9.32188096560377,4.20758795832942,16.9629390648017,0.713625278693193
2020-07-21,48096,4406,NA,47888,4395.57142857143,NA,80.8571428571449,4.85714285714312,NA,NA,10703.1806825594,670441.721808101,786.221128149657,731.073593073525,10703.1806825594,5331.97258649074,1120050.68225431,332741.965067694,34.7387728708128,14.5213721496841,1305.1225931081,390.154845548037,9.16084497671324,9.40893342588657,0.657178671416443,0.669194024875961,17.2387895449146,0.758904430455994,18.8047055344521,31.4154423544109,9.33282411956439,7.38035506535319,17.2387895449146,0.758904430455994
2020-07-22,48223,4406,NA,47971.8571428571,4399.28571428571,NA,83.8571428571449,3.71428571428623,NA,NA,10751.7175747618,671289.553072597,847.831264496897,795.580086580245,10751.7175747618,5356.05856307235,1121462.04189227,333161.901742449,35.2971508402619,14.7547832239529,1411.35963796382,419.936674755649,9.13671899301163,9.41688403426101,0.656348662039063,0.668615013995261,17.5158793643405,0.783364202308388,18.8284857031874,31.4550284981902,9.34460260120572,7.92130199089717,17.5158793643405,0.783364202308388
2020-07-23,48232,4410,NA,48040.7142857143,4402.28571428571,NA,68.8571428571377,3,NA,NA,10292.8007843049,671715.225026729,425.671954131569,881.588744588546,10292.8007843049,5128.32541893586,1122416.22131811,333371.698136444,35.8578301179996,14.9891562825213,954.179425839102,209.796393994533,9.14330734781888,9.42330567948651,0.656528218461107,0.668590015217252,17.7941111863758,0.640336117921765,18.8404250492802,31.4817915449193,9.35048701931833,3.95910654434204,17.7941111863758,0.640336117921765
2020-07-24,48776,4413,NA,48166.8571428571,4404.71428571429,NA,126.142857142862,2.42857142857065,NA,NA,11847.711252958,674304.667962915,2589.44293618575,1032.10389610392,11847.711252958,5899.93512518483,1126015.91890579,334654.453922177,36.4206174740853,15.2244105521309,3599.69758768124,1282.75578573334,9.04748236837789,9.37652053328143,0.654451942818629,0.666758824018106,18.0733891224784,1.22535302924131,18.9130543477402,31.5827567010956,9.38646605230315,25.1578068054548,18.0733891224784,1.22535302924131
2020-07-25,48776,4413,NA,48293,4407.14285714286,NA,126.142857142855,2.42857142857156,NA,NA,11794.4286465094,675285.917823999,981.249861083925,1032.10389610403,11794.4286465094,5873.49413251103,1127706.47859083,335139.159008988,36.9853226973039,15.4604665213997,1690.55968504306,484.705086810631,9.04748236837789,9.37032053482205,0.653500966556535,0.666207508597753,18.3536187821207,1.06456989423893,18.9405766723408,31.6301739128107,9.40006117344797,8.28218919362112,18.3536187821207,1.06456989423893
2020-07-26,48776,4413,NA,48419.1428571429,4409.57142857143,NA,126.142857142855,2.42857142857156,NA,NA,11742.5926640205,676268.614309042,982.696485043503,1032.1038961038,11742.5926640205,5847.77101338125,1129398.75560987,335624.581969343,37.5517584426651,15.6972458770742,1692.27701903461,485.422960354656,9.04748236837789,9.36055750312352,0.652551354096013,0.665367095027808,18.634707197112,1.06937765197699,18.9681395721871,31.6776392927096,9.41367642967712,8.33187019478331,18.634707197112,1.06937765197699
2020-07-27,48983,4418,NA,48551.7142857143,4411.28571428571,NA,132.571428571428,1.71428571428623,NA,NA,11862.0811399091,677142.392828221,873.778519178508,752.575757575687,11862.0811399091,5907.06604652887,1130819.36980376,336056.531137829,38.1197401613705,15.9346714747546,1420.61419389071,431.949168485997,9.01945572953882,9.34416258401092,0.652447704765218,0.665426126291986,18.9165627868455,1.12883550485668,18.9926475155638,31.7174850104285,9.42579184053987,7.44110388718312,18.9165627868455,1.12883550485668
2020-07-28,49077,4423,NA,48691.8571428571,4413.71428571429,NA,140.142857142862,2.42857142857065,NA,NA,12007.696813321,678021.510666135,879.117837914149,731.073593073641,12007.696813321,5979.32645589125,1132235.22754329,336491.561686826,38.6890860540031,16.1726673193275,1415.85773953306,435.030548997107,9.01236831917191,9.33388518136969,0.652339185471349,0.665590018284575,19.1990953350692,1.18128718712074,19.0173052173958,31.7571973180081,9.43799367868073,7.4111602133324,19.1990953350692,1.18128718712074
2020-07-29,49540,4425,NA,48880,4416.42857142857,NA,188.142857142855,2.71428571428623,NA,NA,13186.5507758504,679762.135191435,1740.62452530011,559.056277056457,13186.5507758504,6564.32165534189,1134586.06408119,337354.826488854,39.2596169857846,16.4111585295413,2350.83653789712,863.2648020286,8.93217601937828,9.33962520656538,0.650963001749697,0.665330769600198,19.4822159478329,1.56665832104991,19.0661266594088,31.8231341286462,9.4622067308706,14.4959066868603,19.4822159478329,1.56665832104991
2020-07-30,49670,4431,NA,49085.4285714286,4419.42857142857,NA,205.428571428572,3,NA,NA,13771.3165871246,680801.446457255,1039.31126581959,451.545454545412,13771.3165871246,6854.50619326736,1135819.86402781,337870.574936554,39.8311565152963,16.6500713500131,1233.79994661943,515.748447699938,8.92087779343668,9.34596944493956,0.650850556070052,0.665682704338917,19.765837067741,1.55769907219732,19.0952775038098,31.8577400368556,9.4766725634305,7.88160060569412,19.765837067741,1.55769907219732
2020-07-31,49810,4432,NA,49233.1428571429,4422.14285714286,NA,147.714285714283,2.71428571428532,NA,NA,14139.7997962658,681538.180748647,736.734291392146,365.536796536646,14139.7997962658,7037.21859135898,1136694.46508265,338236.172404463,40.4035308447737,16.8893331304501,874.601054839557,365.597467908927,8.89781168440072,9.3078148961121,0.650293721641772,0.66532713433293,20.0498724492862,1.07252015261461,19.115941598773,31.8822710509041,9.48692692634459,5.34977383412237,20.0498724492862,1.07252015261461
2020-08-01,49810,4432,NA,49380.8571428571,4424.85714285714,NA,147.71428571429,2.71428571428623,NA,NA,14497.9801267507,682264.612161383,726.43141273607,365.536796536879,14497.9801267507,7214.81828274892,1137556.83525772,338596.657165671,40.9765686681334,17.1288722621228,862.370175069431,360.484761207364,8.89781168440072,9.3096089687716,0.64960133077394,0.664865161832552,20.3342370834346,1.04457699036994,19.1363167161966,31.9064590103887,9.49703788687055,5.13749432950186,20.3342370834346,1.04457699036994
2020-08-02,49810,4432,NA,49528.5714285714,4427.57142857143,NA,147.714285714283,2.71428571428532,NA,NA,14846.1332350513,682981.016351935,716.404190551722,365.536796536762,14846.1332350513,7387.44205937069,1138407.30179371,338952.16601211,41.5501012685865,17.3686182186691,850.466535993619,355.508846439188,8.89781168440072,9.2945911255593,0.6489199397771,0.664350678482349,20.6188472460655,1.01877615268319,19.1564105877573,31.9303130938326,9.50700928178039,4.94140690143356,20.6188472460655,1.01877615268319
2020-08-03,50062,4437,NA,49682.7142857143,4430.28571428571,NA,154.142857142855,2.71428571428623,NA,NA,15322.7908679779,683718.414244601,737.397892666864,258.025974026066,15322.7908679779,7623.47517044697,1139282.69063104,339318.092785914,42.1239625458988,17.608501567489,875.388837330043,365.926773804589,8.86300986776397,9.27808526551982,0.648951367633146,0.664605462536316,20.9036205114987,1.03818838367175,19.1770932955636,31.9548662037878,9.51727288114293,4.96693570636891,20.9036205114987,1.03818838367175
2020-08-04,50110,4437,NA,49830.2857142857,4432.28571428571,NA,147.571428571435,2,NA,NA,15651.7243143423,684414.884487502,696.470242901007,365.536796536646,15651.7243143423,7786.92119861062,1140109.49293442,339663.709598181,42.6979890253629,17.8484539734957,826.802303384757,345.6168122667,8.85452005587707,9.25455852480679,0.648290985565353,0.6640720564384,21.188475756947,0.963014926486175,19.1966280551188,31.9780565473249,9.52696682197481,4.54532238220724,21.188475756947,0.963014926486175
2020-08-05,50225,4437,NA,49928.1428571429,4434,NA,97.8571428571377,1.71428571428532,NA,NA,15697.1836365713,684870.599220987,455.71473348455,408.541125541204,15697.1836365713,7809.98371941602,1140650.48660238,339889.853751639,43.2720197982418,18.0884081742196,540.993667959003,226.144153458474,8.83424589347934,9.25813793247448,0.647859611004898,0.663548308069177,21.4733331329621,0.625173993577193,19.2094100480827,31.9932304637013,9.53330976585166,2.91159443095329,21.4733331329621,0.625173993577193
2020-08-06,50245,4437,NA,50010.2857142857,4434.85714285714,NA,82.1428571428623,0.857142857143117,NA,NA,15622.3085076435,685248.126689462,377.527468474931,451.545454545529,15622.3085076435,7773.90712482465,1141098.66164462,340077.19820968,43.8458964850965,18.3282979644789,448.175042232964,187.344458040199,8.83072942581351,9.25992763630832,0.647502682194233,0.663033935189669,21.7581140452358,0.523262397123255,19.2199990264307,32.0058009816494,9.53856444683639,2.40506499264854,21.7581140452358,0.523262397123255
