"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","cumIncidence","cumIncidence_U","cumIncidence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-09-01,13749,167,NA,12829.1428571429,165.285714285714,NA,320.571428571428,0.857142857142861,NA,NA,4832.67354426774,28967.3618559561,717.522141768281,150.515151515152,8547.42042117829,2759.18321507629,49373.424084182,15163.3893551359,90.0320648514033,28.470306215848,1125.98517957977,356.063619223358,1.21463379154848,1.64889978337704,0.576510905033151,0.760101477811767,44.6775660164859,7.51302204604655,3.27440989759399,5.58106842118624,1.71403776541423,16.8174887272834,44.6775660164859,7.51302204604655
2020-09-02,14003,169,NA,13176.5714285714,166.285714285714,NA,347.428571428572,1,NA,NA,5460.9384944825,29747.141957686,779.780101729906,150.515151515152,9514.69482447103,3058.99890465654,50597.1087438849,15550.347901859,89.7844418661146,28.3920018669597,1223.68465970299,386.95854672311,1.20688423909162,1.64346426453562,0.568121805585206,0.762346873336192,44.55468543732,7.18855445565464,3.36255460665476,5.71939117150054,1.75777874885792,16.1355840527411,44.55468543732,7.18855445565464
2020-09-03,14337,169,NA,13482.7142857143,167.285714285714,NA,306.142857142857,1,NA,NA,6041.4731340154,30436.1874197297,689.045462043734,107.510822510827,10412.5565388495,3307.7883820617,51678.4063556993,15892.280236407,89.5331696394053,28.3125435400874,1081.29761181433,341.932334548019,1.17876822208272,1.62824327706555,0.55526008454807,0.755227711134157,44.4299939563966,5.60557123031779,3.44044286213441,5.84161878822227,1.79643006360723,12.6177114563718,44.4299939563966,5.60557123031779
2020-09-04,14596,170,NA,13779.7142857143,168,NA,297,0.714285714285722,NA,NA,6582.11920594515,31106.5607643867,670.373344657022,129.012987012986,11244.9152149809,3548.74056813211,52730.4023944681,16224.9467081917,89.2786094152067,28.2320454692582,1051.99603876879,332.666471784687,1.16470265826254,1.62162162162162,0.546508504388018,0.750227055450716,44.3036708376214,4.91559817008712,3.51622046058275,5.96053421651372,1.83403398464174,11.0961901143383,44.3036708376214,4.91559817008712
2020-09-05,14889,173,NA,14057.8571428571,168.857142857143,NA,278.142857142857,0.857142857142861,NA,NA,7060.37278534852,31736.1866381624,629.625873775662,150.515151515152,11976.7001158198,3770.7579190283,53718.4546945744,16537.3926305165,89.0211192622793,28.1506208844338,988.052300106319,312.445922324767,1.16193162737592,1.61725067385445,0.545119052810112,0.75460889038078,44.1758937692514,4.22536791698267,3.58739205028857,6.07222157854884,1.86935221712733,9.5657014720573,44.1758937692514,4.22536791698267
2020-09-06,15109,173,NA,14313.1428571429,169.714285714286,NA,255.285714285714,0.857142857142861,NA,NA,7510.0804461843,32315.7644288683,579.577790705916,129.012987012989,12666.4332960584,3965.93937907785,54627.9680945932,16825.0026619946,88.7610605839152,28.0683840700351,909.513400018805,287.610031478122,1.14501290621484,1.60623022633244,0.535342434435671,0.746345467936769,44.0468420942737,3.61543620202288,3.65290630953489,6.17503106785702,1.9018630525428,8.208883699578,44.0468420942737,3.61543620202288
2020-09-07,15300,173,NA,14569,170.571428571429,NA,255.857142857143,0.857142857142861,NA,NA,7962.80688232778,32898.3609948819,582.596566013599,129.012987012982,13360.9037464927,4165.90459228761,55542.2187648077,17114.1107323472,88.4987895858761,27.9854476668988,914.250670214475,289.108070352613,1.13071895424837,1.59546748266232,0.525862063544485,0.738480926293364,43.9166925764498,3.40654673504,3.71876180481766,6.27837604826353,1.93454322313425,7.75752763486845,43.9166925764498,3.40654673504
2020-09-08,15403,173,NA,14805.2857142857,171.428571428571,NA,236.285714285714,0.857142857142833,NA,NA,8372.5790500482,33438.0032924725,539.642297590559,129.012987012989,13987.9673995216,4340.4112963551,56389.0626376168,17381.9031507004,88.2346541917626,27.9019216968428,846.843872809128,267.792418353212,1.12315782639745,1.57505118916365,0.517375390171535,0.730131649500042,43.7856178695965,2.96710056919059,3.77976183958706,6.37410150550854,1.96481391707996,6.77703610755915,43.7856178695965,2.96710056919059
2020-09-09,15571,173,NA,15029.2857142857,172,NA,224,0.571428571428584,NA,NA,8734.62092448774,33951.1317469986,513.128454526108,150.515151515148,14537.222238103,4503.90361213498,57194.2991611799,17636.5383236232,87.9689940038148,27.8179135502706,805.236523563144,254.635172922732,1.11103975338771,1.5446789402784,0.509555914922612,0.718670598178157,43.6537864981336,2.67515738699189,3.83776480508293,6.46512375516215,1.99359734356664,6.12867852854914,43.6537864981336,2.67515738699189
2020-09-10,15834,177,NA,15243.1428571429,173.142857142857,NA,213.857142857143,1.14285714285714,NA,NA,9074.34720796752,34442.5160391364,491.384292137795,150.515151515152,15051.7832103981,4652.03416312065,57965.4132470281,17880.3831603231,87.7021411448994,27.7335282524278,771.114085848145,243.844836699955,1.11784766957181,1.53549891045457,0.513899738912449,0.725837360767144,43.5213632749125,2.44815989540511,3.89330985601643,6.55228887594294,2.02116105305243,5.62570827498863,43.5213632749125,2.44815989540511
