"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","cumIncidence","cumIncidence_U","cumIncidence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-04-06,986,30,NA,804.857142857143,21.7142857142857,NA,58.5714285714286,2.85714285714286,NA,NA,7995.7267092055,8705.51025898905,549.343279371212,193.519480519481,11788.1516975792,3959.16835623302,12977.4557268832,4320.02764731788,21.4857098398296,7.32255047195694,799.87743062665,272.606439387219,3.04259634888438,24.3980738362761,0.344609323376799,1.94430236521652,10.6620815746523,0.766411200783872,0.154363090694376,0.230111747129657,0.0766012329761565,7.18776038429231,10.6620815746523,0.766411200783872
2020-04-07,1069,34,NA,867.714285714286,24.8571428571429,NA,62.8571428571428,3.14285714285714,NA,NA,8342.17419144782,9291.62440789803,586.11414890898,236.52380952381,12237.0679328641,4130.29804129849,13830.8737936699,4610.88128512233,21.6112623970006,7.36534007228301,853.418066786689,290.853637804456,3.18054256314312,21.9974715549937,0.365920946730256,2.03436264165134,10.7243858511432,0.786181139257787,0.164755863643196,0.245244260506181,0.0817585488755708,7.33034244697465,10.7243858511432,0.786181139257787
2020-04-08,1154,39,NA,934.142857142857,28,NA,66.4285714285714,3.14285714285714,NA,NA,8610.37040166893,9906.99810729663,615.373699398599,344.034632034632,12546.1519667002,4262.9560962095,14726.8955564438,4916.25469986149,21.7532267782098,7.41372299071458,896.021762773857,305.373414739154,3.37954939341421,20.8955223880597,0.393661122951825,2.14387007681228,10.7948343410665,0.796344958257798,0.175667456800313,0.261132207854055,0.0871733244272231,7.376658473872,10.7948343410665,0.796344958257798
2020-04-09,1240,50,NA,1005.28571428571,32.5714285714286,NA,71.1428571428572,4.57142857142857,NA,NA,8916.05624456104,10561.2900107948,654.291903498175,344.034632034632,12910.4747157912,4413.49837270376,15679.5846059011,5240.94090761246,21.9112655371619,7.46758422209018,952.689049457338,324.686207750974,4.03225806451613,19.5038494439692,0.473427014587181,2.48532675351432,10.8732595898698,0.826294506749217,0.187269134063975,0.278024959889247,0.0929305477309949,7.59888219641928,10.8732595898698,0.826294506749217
2020-04-10,1336,57,NA,1083.57142857143,37.5714285714286,NA,78.2857142857143,5,NA,NA,9238.33582911456,11275.6085563873,714.318545592476,387.038961038961,13288.7969985679,4572.20317191292,16719.676119447,5595.41477234256,22.0850454927959,7.526810214884,1040.0915135459,354.473864730101,4.26646706586826,16.0561660561661,0.505515952553277,2.53055057199735,10.9594962595829,0.878081367196404,0.199935182940789,0.296467502125086,0.0992159554443014,8.01159757183254,10.9594962595829,0.878081367196404
2020-04-11,1427,64,NA,1163.85714285714,43.2857142857143,NA,80.2857142857142,5.71428571428572,NA,NA,9550.42571861352,12001.9538571417,726.34530075437,408.541125541125,13647.4295076098,4725.56356820563,17777.2793244597,5955.85680128834,22.2742376965678,7.59128886005553,1057.60320501263,360.442028945778,4.48493342676945,16.5845648604269,0.53324650937495,2.53682535180836,11.0533811125825,0.869098749119942,0.212814486071816,0.315220555604686,0.105607188576991,7.86229591768355,11.0533811125825,0.869098749119942
2020-04-12,1621,70,NA,1261.85714285714,49.1428571428571,NA,98,5.85714285714286,NA,NA,9993.07454450818,12880.5031159368,878.549258795099,430.04329004329,14191.0502567178,4943.71260962705,19056.5008061684,6391.8286139235,22.4785174545241,7.66090949857226,1279.22148170872,435.971812635163,4.31832202344232,17.1828171828172,0.543457032461648,2.4963021373825,11.1547530225458,1.02618921324059,0.228392617034884,0.337903267556613,0.113337689656408,9.19905860408747,11.1547530225458,1.02618921324059
2020-04-13,1621,70,NA,1352.57142857143,54.8571428571429,NA,90.7142857142858,5.71428571428571,NA,NA,10362.7030816305,13685.8892288166,805.386112879849,430.04329004329,14628.2838454571,5125.69798465443,20229.1922703656,6791.49390302177,22.6975642340511,7.73556288962906,1172.6914641972,399.66528909827,4.31832202344232,15.9468438538206,0.511475716554903,2.22294651804127,11.2634529281757,0.90782017511194,0.242673444451989,0.358697026159962,0.120424416043844,8.05944265994152,11.2634529281757,0.90782017511194
2020-04-14,1695,79,NA,1442,61.2857142857143,NA,89.4285714285713,6.42857142857143,NA,NA,10669.1134073927,14471.7757450551,785.886516238454,473.047619047619,14963.4361835627,5276.09601956545,21373.4911286177,7181.48270055364,22.9310616085747,7.81514119180129,1144.2988582521,389.988797531864,4.66076696165192,15.4761904761905,0.545890161592602,2.23600972934781,11.3793238057589,0.863029801930573,0.256608511779759,0.378987336915204,0.127339562236572,7.58379845536212,11.3793238057589,0.863029801930573
2020-04-15,1809,87,NA,1535.57142857143,68.1428571428571,NA,93.5714285714287,6.85714285714285,NA,NA,11002.7168593178,15285.2839588849,813.508213829804,473.047619047619,15338.3788321822,5439.7724908752,22558.0088688122,7585.17850591279,23.1786972589874,7.899537963531,1184.51774019456,403.695805359152,4.80928689883914,15.4518950437318,0.569174902043149,2.20202765022257,11.5022106698734,0.877075246879981,0.271033357475893,0.399990794945703,0.134497756341421,7.62489049245758,11.5022106698734,0.877075246879981
